date,close,high,low,buy,sell,rsi,dev200,gear,vix,adx,atr_pct,sma200,macd_hist
2023-05-03,136.05332946777344,138.50999450683594,135.95333862304688,68,17,42.31434477000904,6.428510412882561,3,18.34000015258789,10.842407803883376,2.030189600895058,127.83541641235351,-0.3387920038490311
2023-05-04,135.2899932861328,136.45333862304688,134.07666015625,61,11,40.741268866650394,5.801770515921382,3,20.09000015258789,11.39119477462658,1.9913129160436256,127.87119972229004,-0.3517458307761743
2023-05-05,138.3000030517578,138.8800048828125,134.77333068847656,62,26,48.82089852961386,8.126536426867268,3,17.190000534057617,10.9758531429449,2.0554002943286527,127.90569976806641,-0.13979641079327498
2023-05-08,138.88333129882812,138.97999572753906,137.0,63,30,50.23693999509302,8.559950119180812,3,16.979999542236328,10.55379576859674,2.005108658662252,127.93238311767578,0.04746074738202899
2023-05-09,136.52000427246094,137.0933380126953,135.9633331298828,67,20,44.825598872389385,6.686509132937426,3,17.709999084472656,10.508483660677483,2.0666777637932694,127.96369979858399,0.021268116295195094
2023-05-10,137.91000366210938,138.8866729736328,136.57666015625,76,20,48.349560926022676,7.737070202935653,3,16.940000534057617,9.78377396389394,1.9864576018046836,128.0060831451416,0.10214240258741714
2023-05-11,137.0066680908203,138.24667358398438,135.7066650390625,75,20,46.280784798706335,6.990709915871873,3,16.93000030517578,9.420060911527193,2.014674676732671,128.05473316192626,0.09929651198090061
2023-05-12,136.8800048828125,138.06666564941406,135.58999633789062,66,20,45.98367927008752,6.87602241772538,3,17.030000686645508,9.124779271036056,2.036368902647604,128.07363315582276,0.09346472165173447
2023-05-15,140.59666442871094,140.6233367919922,136.86666870117188,56,32,55.09343680605371,9.752898938126899,3,17.1200008392334,9.060186356744355,1.932919085056837,128.1029164505005,0.3311259937534655
2023-05-16,140.3333282470703,141.92999267578125,140.13999938964844,61,27,54.39348022302511,9.52785314958963,3,17.989999771118164,9.432555420003325,1.921276295491043,128.12569972991943,0.45419667108672435
2023-05-17,143.8000030517578,144.35333251953125,140.72999572753906,70,46,61.354290212296746,12.200696732595704,3,16.8700008392334,10.491019309765184,1.896483564688313,128.16319972991943,0.7359979964110643
2023-05-18,148.3433380126953,148.70333862304688,144.3333282470703,68,56,68.20373397371837,15.69012754762517,3,16.049999237060547,12.467654896089334,1.9557276722312233,128.22471645355225,1.1695485732310027
2023-05-19,147.5800018310547,148.24667358398438,146.6566619873047,68,47,66.0844976753458,15.05999986839566,3,16.809999465942383,14.303102226247447,1.9677797998396547,128.26351642608643,1.3341602106298565
2023-05-22,148.08999633789062,148.47999572753906,146.18666076660156,63,47,66.82615180403647,15.424947981050103,3,17.209999084472656,15.785420626100679,1.9183972193361154,128.2998163986206,1.399797085785425
2023-05-23,146.25999450683594,148.06666564941406,145.93666076660156,72,27,61.6191295555355,13.969611635106215,3,18.530000686645508,17.039119354386013,1.9227033253988086,128.33244968414306,1.2474341836367575
2023-05-24,143.64332580566406,144.2433319091797,142.1266632080078,65,13,55.01784498952211,11.904373606781252,3,20.030000686645508,16.55801673795312,2.0450800369056625,128.36256633758546,0.9133739628416164
2023-05-25,153.2100067138672,153.8000030517578,148.61666870117188,66,46,68.36260665487629,19.255516745830835,3,19.13999938964844,18.149731473762152,2.1994412295914043,128.4720496749878,1.2583725170895477
2023-05-26,163.22332763671875,164.06333923339844,155.4933319091797,56,88,76.29100194926383,26.91897910408672,3,17.950000762939453,20.802831044017807,2.452819633289043,128.6043496322632,2.0365419984764856
2023-05-30,163.086669921875,167.67333984375,162.42333984375,54,88,76.01103809288252,26.682197356648135,3,17.459999084472656,23.561715760207132,2.556924199014504,128.7368496322632,2.3930320793787403
2023-05-31,158.89999389648438,162.5366668701172,158.82666015625,73,66,67.80202079225445,23.342332313544453,3,17.940000534057617,25.095672341960313,2.7094029839075535,128.82843296051024,2.202616971064571
2023-06-01,161.63333129882812,163.01333618164062,158.23333740234375,69,65,70.0743277311492,25.36414690807824,3,15.649999618530272,26.356560553400705,2.7625740573646143,128.9310662460327,2.115993041011824
2023-06-02,161.25332641601562,163.3333282470703,160.0800018310547,80,55,69.34164970783426,24.96478284633163,3,14.600000381469728,27.564530177916485,2.803486964551918,129.03901622772216,1.8954553728114245
2023-06-05,158.7566680908203,160.75332641601562,157.94332885742188,76,38,64.56517813929439,22.922964862826767,3,14.729999542236328,28.05878886198648,2.8274786829081373,129.1513496017456,1.4631441128582754
2023-06-06,160.67333984375,161.45333862304688,157.39666748046875,72,50,66.47442704274181,24.30462469045787,3,13.960000038146973,28.616830665515977,2.894516609700475,129.257732963562,1.1990733527833193
2023-06-07,160.22000122070312,163.7899932861328,159.85667419433594,68,53,65.57445984587955,23.836123113544506,3,13.9399995803833,29.45900734171789,2.89884201418844,129.3806663131714,0.9003140481342058
